# t, x1, x2
1.607000000000000028e+01 -1.888700084961766379e+01 -1.842820730671197182e+01
1.607499999999999929e+01 -1.934579439252335575e+01 -1.903993203058622541e+01
1.607999999999999829e+01 -2.033984706881901516e+01 -1.988105352591332320e+01
1.608500000000000085e+01 -2.125743415463039909e+01 -2.095157179269327230e+01
1.608999999999999986e+01 -2.186915887850465978e+01 -2.102803738317756199e+01
1.609499999999999886e+01 -1.911639762107051865e+01 -1.896346644010195348e+01
1.610000000000000142e+01 -2.332200509770602892e+01 -2.316907391673746375e+01
1.610500000000000043e+01 -2.454545454545454319e+01 -2.439252336448597447e+01
1.610999999999999943e+01 -2.538657604078163743e+01 -2.477485131690738029e+01
1.611499999999999844e+01 -2.592183517417161909e+01 -2.477485131690738029e+01
1.612000000000000099e+01 -2.615123194562445619e+01 -2.592183517417161909e+01
1.612500000000000000e+01 -2.882752761257433960e+01 -2.722175021240440884e+01
1.612999999999999901e+01 -2.852166525063721281e+01 -2.821580288870008602e+01
1.613500000000000156e+01 -2.898045879354290477e+01 -2.890399320305861153e+01
1.614000000000000057e+01 -3.050977060322853163e+01 -2.982158028887000256e+01
1.614499999999999957e+01 -3.035683942225996645e+01 -3.012744265080712935e+01
1.614999999999999858e+01 -3.089209855564994811e+01 -3.020390824129140483e+01
1.615500000000000114e+01 -3.150382327952420525e+01 -3.112149532710278521e+01
1.616000000000000014e+01 -3.196261682242989721e+01 -3.203908241291417625e+01
1.616499999999999915e+01 -3.303313508920984987e+01 -3.203908241291417625e+01
1.617000000000000171e+01 -3.326253186066269052e+01 -3.272727272727271952e+01
1.617500000000000071e+01 -3.349192863211554538e+01 -3.310960067969412535e+01
1.617999999999999972e+01 -3.440951571792692221e+01 -3.402718776550550928e+01
1.618499999999999872e+01 -3.517417162276974807e+01 -3.471537807986405966e+01
1.619000000000000128e+01 -3.555649957519115389e+01 -3.624468988954969717e+01
1.619500000000000028e+01 -3.586236193712827713e+01 -3.548003398470687841e+01
1.619999999999999929e+01 -3.570943075615971907e+01 -3.548003398470687841e+01
1.620499999999999829e+01 -3.601529311809684231e+01 -3.563296516567544359e+01
1.621000000000000085e+01 -3.685641461342395075e+01 -3.647408666100253782e+01
1.621499999999999986e+01 -3.723874256584536369e+01 -3.700934579439252303e+01
1.621999999999999886e+01 -3.723874256584536369e+01 -3.685641461342395075e+01
1.622500000000000142e+01 -3.754460492778248693e+01 -3.723874256584536369e+01
1.623000000000000043e+01 -3.785046728971961727e+01 -3.754460492778248693e+01
1.623499999999999943e+01 -3.823279524214103731e+01 -3.960917587085810254e+01
1.623999999999999844e+01 -3.853865760407816055e+01 -3.823279524214103731e+01
1.624500000000000099e+01 -3.922684791843668961e+01 -3.853865760407816055e+01
1.625000000000000000e+01 -3.945624468988953737e+01 -3.945624468988953737e+01
1.625499999999999901e+01 -3.960917587085810254e+01 -3.930331350892097930e+01
1.626000000000000156e+01 -3.968564146134239223e+01 -3.922684791843668961e+01
1.626500000000000057e+01 -3.937977909940526189e+01 -3.930331350892097930e+01
1.626999999999999957e+01 -3.960917587085810254e+01 -3.937977909940526189e+01
1.627499999999999858e+01 -3.968564146134239223e+01 -3.945624468988953737e+01
1.628000000000000114e+01 -3.853865760407816055e+01 -3.960917587085810254e+01
1.628500000000000014e+01 -3.983857264231095030e+01 -3.999150382327951547e+01
1.628999999999999915e+01 -4.022090059473236323e+01 -3.968564146134239223e+01
1.629500000000000171e+01 -4.006796941376379806e+01 -3.999150382327951547e+01
1.630000000000000071e+01 -4.006796941376379806e+01 -3.976210705182666771e+01
1.630499999999999972e+01 -3.968564146134239223e+01 -3.983857264231095030e+01
1.630999999999999872e+01 -4.037383177570092130e+01 -3.968564146134239223e+01
1.631500000000000128e+01 -4.014443500424808065e+01 -4.014443500424808065e+01
1.632000000000000028e+01 -3.991503823279523289e+01 -3.869158878504672572e+01
1.632499999999999929e+01 -3.983857264231095030e+01 -3.876805437553100120e+01
1.632999999999999829e+01 -3.922684791843668961e+01 -3.915038232795241413e+01
1.633500000000000085e+01 -3.937977909940526189e+01 -3.922684791843668961e+01
1.633999999999999986e+01 -3.884451996601529089e+01 -3.876805437553100120e+01
1.634499999999999886e+01 -3.815632965165674051e+01 -3.807986406117247213e+01
1.635000000000000142e+01 -3.785046728971961727e+01 -3.723874256584536369e+01
1.635500000000000043e+01 -3.785046728971961727e+01 -3.746813933729821855e+01
1.635999999999999943e+01 -3.708581138487679851e+01 -3.693288020390823334e+01
1.636499999999999844e+01 -3.700934579439252303e+01 -3.662701784197109589e+01
1.637000000000000099e+01 -3.677994902293966817e+01 -3.616822429906540748e+01
1.637500000000000000e+01 -3.586236193712827713e+01 -3.563296516567544359e+01
1.637999999999999901e+01 -3.548003398470687841e+01 -3.525063721325402355e+01
1.638500000000000156e+01 -3.555649957519115389e+01 -3.525063721325402355e+01
1.639000000000000057e+01 -3.479184367034833514e+01 -3.479184367034833514e+01
1.639499999999999957e+01 -3.433305012744263252e+01 -3.418011894647406734e+01
1.639999999999999858e+01 -3.410365335598979897e+01 -3.333899745114698021e+01
1.640500000000000114e+01 -3.341546304163124859e+01 -3.310960067969412535e+01
1.641000000000000014e+01 -3.242141036533559628e+01 -3.158028887000847718e+01
1.641499999999999915e+01 -3.249787595581986466e+01 -3.303313508920984987e+01
1.642000000000000171e+01 -3.158028887000847718e+01 -3.127442650807135038e+01
1.642500000000000071e+01 -3.142735768903991556e+01 -3.112149532710278521e+01
1.642999999999999972e+01 -3.050977060322853163e+01 -3.012744265080712935e+01
1.643499999999999872e+01 -3.050977060322853163e+01 -2.982158028887000256e+01
1.644000000000000128e+01 -3.005097706032283966e+01 -2.936278674596430349e+01
1.644500000000000028e+01 -2.920985556499574187e+01 -2.859813084112148474e+01
1.644999999999999929e+01 -2.745114698385726371e+01 -2.760407816482582888e+01
1.645499999999999829e+01 -2.699235344095157174e+01 -2.683942225998300302e+01
1.646000000000000085e+01 -2.592183517417161909e+01 -2.576890399320305747e+01
1.646499999999999986e+01 -2.538657604078163743e+01 -2.492778249787594191e+01
1.646999999999999886e+01 -2.477485131690738029e+01 -2.439252336448597447e+01
1.647500000000000142e+01 -2.362786745964315571e+01 -2.347493627867459054e+01
1.648000000000000043e+01 -2.271028037383176823e+01 -2.240441801189464144e+01
1.648499999999999943e+01 -1.903993203058622541e+01 -1.888700084961766379e+01
1.648999999999999844e+01 -2.156329651656752944e+01 -2.118096856414612716e+01
1.649500000000000099e+01 -2.163976210705181913e+01 -2.049277824978758034e+01
1.650000000000000000e+01 -1.934579439252335575e+01 -1.888700084961766379e+01
1.650499999999999901e+01 -1.926932880203908027e+01 -1.903993203058622541e+01
1.651000000000000156e+01 -1.819881053525913117e+01 -1.774001699235343921e+01
1.651500000000000057e+01 -1.919286321155479058e+01 -1.965165675446048610e+01
1.651999999999999957e+01 -1.949872557349191737e+01 -1.881053525913338831e+01
1.652499999999999858e+01 -1.835174171622769634e+01 -1.781648258283771113e+01
1.653000000000000114e+01 -1.491079014443499240e+01 -1.475785896346642900e+01
1.653500000000000014e+01 -1.376380628717076959e+01 -1.307561597281221921e+01
1.653999999999999915e+01 -1.338147833474934956e+01 -1.238742565845369015e+01
1.654500000000000171e+01 -1.192863211554799641e+01 -1.131690739167373927e+01
1.655000000000000071e+01 -1.055225148683091874e+01 -9.634664401019531255e+00
1.655499999999999972e+01 -9.252336448598130758e+00 -9.022939677145275894e+00
1.655999999999999872e+01 -9.558198810535259327e+00 -9.099405267629565586e+00
1.656500000000000128e+01 -8.258283772302453585e+00 -5.658453695836861641e+00
1.657000000000000028e+01 -6.881903143585375027e+00 -6.499575191163973642e+00
1.657499999999999929e+01 -6.346644010195409358e+00 -5.811384876805425037e+00
1.657999999999999829e+01 -5.123194562446895084e+00 -4.664401019541202231e+00
1.658500000000000085e+01 -3.976210705182653626e+00 -4.129141886151218799e+00
1.658999999999999986e+01 -3.670348343245525946e+00 -3.211554800339832649e+00
1.659499999999999886e+01 -2.293967714528446944e+00 -1.835174171622754313e+00
1.660000000000000142e+01 -1.911639762107044893e+00 -1.146983857264223472e+00
1.660500000000000043e+01 -9.940526762956592988e-01 -6.117247238742571369e-01
1.660999999999999943e+01 1.070518266779949990e+00 1.605777400169933422e+00
1.661499999999999844e+01 2.676295666949883412e+00 2.752761257434157116e+00
1.662000000000000099e+01 2.982158028887011980e+00 3.593882752761269117e+00
1.662500000000000000e+01 3.593882752761269117e+00 4.052676295666961082e+00
1.662999999999999901e+01 5.887850467289732492e+00 5.658453695836877628e+00
1.663500000000000156e+01 6.040781648258297665e+00 6.346644010195426233e+00
1.664000000000000057e+01 6.652506372132554802e+00 6.193712829226861949e+00
1.664499999999999957e+01 7.952421410365342780e+00 8.334749362786761040e+00
1.664999999999999858e+01 8.564146134239599917e+00 8.793542905692454781e+00
1.665500000000000114e+01 9.252336448598130758e+00 9.864061172472386119e+00
1.666000000000000014e+01 1.062871707731520843e+01 1.093457943925233700e+01
1.666499999999999915e+01 1.078164825828377360e+01 1.078164825828377360e+01
1.667000000000000171e+01 9.634664401019549018e+00 1.124044180118946556e+01
1.667500000000000071e+01 1.208156329651657757e+01 1.246389124893797984e+01
1.667999999999999972e+01 1.269328802039083470e+01 1.330501274426509184e+01
1.668499999999999872e+01 1.483432455395073468e+01 1.514018691588786147e+01
1.669000000000000128e+01 1.559898045879355699e+01 1.628717077315208783e+01
1.669500000000000028e+01 1.651656754460494270e+01 1.728122344944776145e+01
1.669999999999999929e+01 1.766355140186916728e+01 1.804587935429058376e+01
1.670499999999999829e+01 1.751062022090059855e+01 1.819881053525914893e+01
1.671000000000000085e+01 1.934579439252337352e+01 1.995751911639762710e+01
1.671499999999999986e+01 2.033984706881903293e+01 2.095157179269329006e+01
1.671999999999999886e+01 2.102803738317757976e+01 2.133389974511471010e+01
1.672500000000000142e+01 2.125743415463041686e+01 2.186915887850467399e+01
1.673000000000000043e+01 2.240441801189465565e+01 2.278674596431606147e+01
1.673499999999999943e+01 2.324553950722175344e+01 2.370433305012744540e+01
1.673999999999999844e+01 2.393372982158030027e+01 2.454545454545455740e+01
1.674500000000000099e+01 2.508071367884452485e+01 2.538657604078165164e+01
1.675000000000000000e+01 2.508071367884452485e+01 2.546304163126594489e+01
1.675499999999999901e+01 2.622769753610876720e+01 2.668649107901445916e+01
1.676000000000000156e+01 2.691588785046729271e+01 2.737468139337298467e+01
1.676500000000000057e+01 2.737468139337298467e+01 2.783347493627868374e+01
1.676999999999999957e+01 2.806287170773152084e+01 2.836873406966864763e+01
1.677499999999999858e+01 2.821580288870008602e+01 2.852166525063721281e+01
1.678000000000000114e+01 2.913338997451146639e+01 2.982158028887001322e+01
1.678500000000000014e+01 2.982158028887001322e+01 3.050977060322854939e+01
1.678999999999999915e+01 3.058623619371283908e+01 3.089209855564996943e+01
1.679500000000000171e+01 3.104502973661853105e+01 3.127442650807136815e+01
1.680000000000000071e+01 3.142735768903993332e+01 3.203908241291419046e+01
1.680499999999999972e+01 3.219201359388274852e+01 3.257434154630417567e+01
1.680999999999999872e+01 3.288020390824130601e+01 3.310960067969413956e+01
1.681500000000000128e+01 3.265080713678845115e+01 3.310960067969413956e+01
1.682000000000000028e+01 3.349192863211555959e+01 3.364485981308412477e+01
1.682499999999999929e+01 3.364485981308412477e+01 3.395072217502125511e+01
1.682999999999999829e+01 3.440951571792694352e+01 3.517417162276976939e+01
1.683500000000000085e+01 3.333899745114699442e+01 3.494477485131691452e+01
1.683999999999999986e+01 3.517417162276976939e+01 3.570943075615973328e+01
1.684499999999999886e+01 3.548003398470689973e+01 3.586236193712829845e+01
1.685000000000000142e+01 3.578589634664402297e+01 3.586236193712829845e+01
1.685500000000000043e+01 3.586236193712829845e+01 3.616822429906542880e+01
1.685999999999999943e+01 3.647408666100255203e+01 3.647408666100255203e+01
1.686499999999999844e+01 3.670348343245540690e+01 3.739167374681394307e+01
1.687000000000000099e+01 3.685641461342397207e+01 3.693288020390824755e+01
1.687500000000000000e+01 3.677994902293968238e+01 3.739167374681394307e+01
1.687999999999999901e+01 3.716227697536110242e+01 3.731520815632966048e+01
1.688500000000000156e+01 3.639762107051828366e+01 3.723874256584537790e+01
1.689000000000000057e+01 3.716227697536110242e+01 3.746813933729823276e+01
1.689499999999999957e+01 3.693288020390824755e+01 3.754460492778250824e+01
1.689999999999999858e+01 3.716227697536110242e+01 3.777400169923536311e+01
1.690500000000000114e+01 3.746813933729823276e+01 3.792693288020390696e+01
1.691000000000000014e+01 3.754460492778250824e+01 3.800339847068818244e+01
1.691499999999999915e+01 3.754460492778250824e+01 3.777400169923536311e+01
1.692000000000000171e+01 3.762107051826677662e+01 3.838572642310961669e+01
1.692500000000000071e+01 3.838572642310961669e+01 3.807986406117248634e+01
1.692999999999999972e+01 3.769753610875105210e+01 3.853865760407816055e+01
1.693499999999999872e+01 3.785046728971963148e+01 3.830926083262530568e+01
1.694000000000000128e+01 3.655055225148684173e+01 3.769753610875105210e+01
1.694500000000000028e+01 3.807986406117248634e+01 3.823279524214103731e+01
1.694999999999999929e+01 3.815632965165676183e+01 3.807986406117248634e+01
1.695499999999999829e+01 3.785046728971963148e+01 3.800339847068818244e+01
1.696000000000000085e+01 3.769753610875105210e+01 3.800339847068818244e+01
1.696499999999999986e+01 3.746813933729823276e+01 3.746813933729823276e+01
1.696999999999999886e+01 3.716227697536110242e+01 3.731520815632966048e+01
1.697500000000000142e+01 3.716227697536110242e+01 3.731520815632966048e+01
1.698000000000000043e+01 3.716227697536110242e+01 3.731520815632966048e+01
1.698499999999999943e+01 3.685641461342397207e+01 3.693288020390824755e+01
1.698999999999999844e+01 3.647408666100255203e+01 3.685641461342397207e+01
1.699500000000000099e+01 3.555649957519116811e+01 3.624468988954971849e+01
1.700000000000000000e+01 3.456244689889550870e+01 3.616822429906542880e+01
1.700499999999999901e+01 3.548003398470689973e+01 3.586236193712829845e+01
1.701000000000000156e+01 3.494477485131691452e+01 3.525063721325404487e+01
1.701500000000000057e+01 3.418011894647408866e+01 3.418011894647408866e+01
1.701999999999999957e+01 3.395072217502125511e+01 3.418011894647408866e+01
1.702499999999999858e+01 3.219201359388274852e+01 3.364485981308412477e+01
1.703000000000000114e+01 3.265080713678845115e+01 3.303313508920987118e+01
1.703500000000000014e+01 3.234494477485132080e+01 3.303313508920987118e+01
1.703999999999999915e+01 3.173322005097706011e+01 3.272727272727274084e+01
1.704500000000000171e+01 3.180968564146134980e+01 3.272727272727274084e+01
1.705000000000000071e+01 3.104502973661853105e+01 3.165675446049278818e+01
1.705499999999999972e+01 3.089209855564996943e+01 3.096856414613424135e+01
1.705999999999999872e+01 3.081563296516567618e+01 3.073916737468140425e+01
1.706500000000000128e+01 2.997451146983857839e+01 3.012744265080714356e+01
1.707000000000000028e+01 2.913338997451146639e+01 2.913338997451146639e+01
1.707499999999999929e+01 2.768054375531011857e+01 2.836873406966864763e+01
1.707999999999999829e+01 2.775700934579440471e+01 2.790994052676297343e+01
1.708500000000000085e+01 2.706881903143585788e+01 2.745114698385727792e+01
1.708999999999999986e+01 2.630416312659303912e+01 2.645709430756160430e+01
1.709499999999999886e+01 2.553950722175021681e+01 2.584536958368734716e+01
1.710000000000000142e+01 2.523364485981309002e+01 2.538657604078165164e+01
1.710500000000000043e+01 2.431605777400170254e+01 2.462192013593882933e+01
1.710999999999999943e+01 2.408666100254886544e+01 2.362786745964317348e+01
1.711499999999999844e+01 2.209855564995752886e+01 2.263381478334749630e+01
1.712000000000000099e+01 2.186915887850467399e+01 2.240441801189465565e+01
1.712500000000000000e+01 2.102803738317757976e+01 2.095157179269329006e+01
1.712999999999999901e+01 2.018691588785046775e+01 2.064570943075615972e+01
1.713500000000000156e+01 1.965165675446050031e+01 2.041631265930332262e+01
1.714000000000000057e+01 1.850467289719626152e+01 1.903993203058624317e+01
1.714499999999999957e+01 1.720475785896347176e+01 1.789294817332202214e+01
1.714999999999999858e+01 1.628717077315208783e+01 1.666949872557350787e+01
1.715500000000000114e+01 1.559898045879355699e+01 1.613423959218352266e+01
1.716000000000000014e+01 1.536958368734070213e+01 1.529311809685642665e+01
1.716499999999999915e+01 1.368734069668649234e+01 1.406966864910791415e+01
1.717000000000000171e+01 1.215802888700085127e+01 1.185216652506372270e+01
1.717500000000000071e+01 1.139337298215803074e+01 1.192863211554801417e+01
1.717999999999999972e+01 1.124044180118946556e+01 1.139337298215803074e+01
1.718499999999999872e+01 1.062871707731520843e+01 1.093457943925233700e+01
1.719000000000000128e+01 9.940526762956677587e+00 1.032285471537807986e+01
1.719500000000000028e+01 9.022939677145291881e+00 9.328802039082420450e+00
1.719999999999999929e+01 8.028887000849632471e+00 8.487680543755326212e+00
1.720499999999999829e+01 7.187765505522521359e+00 7.570093457943940507e+00
1.721000000000000085e+01 5.658453695836877628e+00 6.040781648258297665e+00
1.721499999999999986e+01 5.581988105352604812e+00 6.193712829226861949e+00
1.721999999999999886e+01 4.052676295666961082e+00 4.435004248088363354e+00
1.722500000000000142e+01 3.135089209855576264e+00 3.517417162276978537e+00
1.723000000000000043e+01 1.911639762107061991e+00 2.446898895497028548e+00
1.723499999999999943e+01 1.911639762107061991e+00 3.211554800339849969e+00
1.723999999999999844e+01 3.058623619371285685e-01 7.646559048428214211e-01
1.724500000000000099e+01 -9.940526762956592988e-01 -9.175870858113687190e-01
1.725000000000000000e+01 -1.835174171622754313e+00 -1.682242990654190029e+00
1.725499999999999901e+01 -3.288020390824123229e+00 -2.752761257434139797e+00
1.726000000000000156e+01 -4.052676295666945094e+00 -3.976210705182653626e+00
1.726500000000000057e+01 -4.893797790994040220e+00 -4.587935429056910763e+00
1.726999999999999957e+01 -5.352591333899733073e+00 -4.587935429056910763e+00
1.727499999999999858e+01 -6.270178419711118778e+00 -6.117247238742554494e+00
1.728000000000000114e+01 -7.570093457943923632e+00 -6.881903143585375027e+00
1.728500000000000014e+01 -8.793542905692437017e+00 -8.870008496176710722e+00
1.728999999999999915e+01 -9.481733220050967859e+00 -9.175870858113839290e+00
1.729500000000000171e+01 -1.001699235344095129e+01 -9.711129991503822723e+00
1.730000000000000071e+01 -1.039932030586235356e+01 -1.024638912489379017e+01
1.730499999999999972e+01 -1.162276975361086784e+01 -1.116397621070517587e+01
1.730999999999999872e+01 -1.238742565845369015e+01 -1.208156329651655980e+01
1.731500000000000128e+01 -1.361087510620220442e+01 -1.322854715378078438e+01
1.732000000000000028e+01 -1.429906542056073349e+01 -1.399320305862360492e+01
1.732499999999999929e+01 -1.559898045879353923e+01 -1.582837723024637810e+01
1.732999999999999829e+01 -1.881053525913338831e+01 -1.819881053525913117e+01
1.733500000000000085e+01 -2.026338147833473968e+01 -2.072217502124043520e+01
1.733999999999999986e+01 -1.858113848768053344e+01 -1.751062022090058434e+01
1.734499999999999886e+01 -1.835174171622769634e+01 -1.827527612574340665e+01
1.735000000000000142e+01 -1.926932880203908027e+01 -1.911639762107051865e+01
1.735500000000000043e+01 -1.995751911639761289e+01 -1.934579439252335575e+01
1.735999999999999943e+01 -2.095157179269327230e+01 -2.033984706881901516e+01
1.736499999999999844e+01 -2.186915887850465978e+01 -2.064570943075614551e+01
1.737000000000000099e+01 -1.911639762107051865e+01 -1.881053525913338831e+01
1.737500000000000000e+01 -2.232795242141035175e+01 -2.049277824978758034e+01
1.737999999999999901e+01 -2.378079864061172088e+01 -2.286321155480033340e+01
1.738500000000000156e+01 -2.500424808836023516e+01 -2.423959218351741285e+01
1.739000000000000057e+01 -2.546304163126592712e+01 -2.492778249787594191e+01
1.739499999999999957e+01 -2.569243840271876422e+01 -2.553950722175020260e+01
1.739999999999999858e+01 -2.638062871707731105e+01 -2.576890399320305747e+01
1.740500000000000114e+01 -2.722175021240440884e+01 -2.699235344095157174e+01
1.741000000000000014e+01 -2.821580288870008602e+01 -2.768054375531010081e+01
1.741499999999999915e+01 -2.852166525063721281e+01 -2.813933729821579277e+01
1.742000000000000171e+01 -3.035683942225996645e+01 -2.920985556499574187e+01
1.742500000000000071e+01 -2.982158028887000256e+01 -2.982158028887000256e+01
1.742999999999999972e+01 -3.035683942225996645e+01 -3.012744265080712935e+01
1.743499999999999872e+01 -3.058623619371282132e+01 -3.012744265080712935e+01
1.744000000000000128e+01 -3.050977060322853163e+01 -3.242141036533559628e+01
1.744500000000000028e+01 -3.180968564146133204e+01 -3.127442650807135038e+01
1.744999999999999929e+01 -3.203908241291417625e+01 -3.158028887000847718e+01
1.745499999999999829e+01 -3.249787595581986466e+01 -3.196261682242989721e+01
1.746000000000000085e+01 -3.257434154630416145e+01 -3.242141036533559628e+01
1.746499999999999986e+01 -3.310960067969412535e+01 -3.158028887000847718e+01
1.746999999999999886e+01 -3.410365335598979897e+01 -3.303313508920984987e+01
1.747500000000000142e+01 -3.349192863211554538e+01 -3.288020390824128469e+01
1.748000000000000043e+01 -3.456244689889548738e+01 -3.463891248937976997e+01
1.748499999999999943e+01 -3.540356839422258872e+01 -3.479184367034833514e+01
1.748999999999999844e+01 -3.555649957519115389e+01 -3.494477485131689320e+01
1.749500000000000099e+01 -3.532710280373831324e+01 -3.517417162276974807e+01
1.750000000000000000e+01 -3.570943075615971907e+01 -3.540356839422258872e+01
1.750499999999999901e+01 -3.586236193712827713e+01 -3.555649957519115389e+01
1.751000000000000156e+01 -3.593882752761257393e+01 -3.494477485131689320e+01
1.751500000000000057e+01 -3.601529311809684231e+01 -3.532710280373831324e+01
1.751999999999999957e+01 -3.616822429906540748e+01 -3.563296516567544359e+01
1.752499999999999858e+01 -3.586236193712827713e+01 -3.555649957519115389e+01
1.753000000000000114e+01 -3.685641461342395075e+01 -3.586236193712827713e+01
1.753500000000000014e+01 -3.624468988954969717e+01 -3.563296516567544359e+01
1.753999999999999915e+01 -3.502124044180119000e+01 -3.586236193712827713e+01
1.754500000000000171e+01 -3.616822429906540748e+01 -3.662701784197109589e+01
1.755000000000000071e+01 -3.677994902293966817e+01 -3.616822429906540748e+01
1.755499999999999972e+01 -3.685641461342395075e+01 -3.655055225148682752e+01
1.755999999999999872e+01 -3.677994902293966817e+01 -3.647408666100253782e+01
1.756500000000000128e+01 -3.708581138487679851e+01 -3.677994902293966817e+01
1.757000000000000028e+01 -3.647408666100253782e+01 -3.616822429906540748e+01
1.757499999999999929e+01 -3.632115548003397265e+01 -3.616822429906540748e+01
1.757999999999999829e+01 -3.624468988954969717e+01 -3.601529311809684231e+01
1.758500000000000085e+01 -3.616822429906540748e+01 -3.548003398470687841e+01
1.758999999999999986e+01 -3.616822429906540748e+01 -3.586236193712827713e+01
1.759499999999999886e+01 -3.601529311809684231e+01 -3.578589634664400876e+01
1.760000000000000142e+01 -3.578589634664400876e+01 -3.563296516567544359e+01
1.760500000000000043e+01 -3.555649957519115389e+01 -3.525063721325402355e+01
1.760999999999999943e+01 -3.555649957519115389e+01 -3.502124044180119000e+01
1.761499999999999844e+01 -3.586236193712827713e+01 -3.632115548003397265e+01
1.762000000000000099e+01 -3.540356839422258872e+01 -3.517417162276974807e+01
1.762500000000000000e+01 -3.540356839422258872e+01 -3.486830926083262483e+01
1.762999999999999901e+01 -3.418011894647406734e+01 -3.425658453695836414e+01
1.763500000000000156e+01 -3.410365335598979897e+01 -3.349192863211554538e+01
1.764000000000000057e+01 -3.372132540356837893e+01 -3.356839422259981376e+01
1.764499999999999957e+01 -3.333899745114698021e+01 -3.280373831775699500e+01
1.764999999999999858e+01 -3.249787595581986466e+01 -3.242141036533559628e+01
1.765500000000000114e+01 -3.257434154630416145e+01 -3.203908241291417625e+01
1.766000000000000014e+01 -3.196261682242989721e+01 -3.173322005097704235e+01
1.766499999999999915e+01 -3.127442650807135038e+01 -3.096856414613422359e+01
1.767000000000000171e+01 -3.089209855564994811e+01 -3.104502973661851328e+01
1.767500000000000071e+01 -3.043330501274425970e+01 -3.020390824129140483e+01
1.767999999999999972e+01 -3.012744265080712935e+01 -2.982158028887000256e+01
1.768499999999999872e+01 -2.982158028887000256e+01 -2.943925233644857897e+01
1.769000000000000128e+01 -2.936278674596430349e+01 -2.890399320305861153e+01
1.769500000000000028e+01 -2.867459643160577798e+01 -2.790994052676295567e+01
1.769999999999999929e+01 -2.745114698385726371e+01 -2.722175021240440884e+01
1.770499999999999829e+01 -2.714528462192013336e+01 -2.699235344095157174e+01
1.771000000000000085e+01 -2.599830076465589457e+01 -2.576890399320305747e+01
1.771499999999999986e+01 -2.569243840271876422e+01 -2.508071367884450709e+01
1.771999999999999886e+01 -2.508071367884450709e+01 -2.477485131690738029e+01
1.772500000000000142e+01 -2.446898895497024995e+01 -2.416312659303311960e+01
1.773000000000000043e+01 -2.301614273576889858e+01 -2.278674596431604371e+01
1.773499999999999943e+01 -2.194562446898894592e+01 -2.163976210705181913e+01
1.773999999999999844e+01 -1.881053525913338831e+01 -1.919286321155479058e+01
1.774500000000000099e+01 -2.156329651656752944e+01 -2.141036533559896426e+01
1.775000000000000000e+01 -2.095157179269327230e+01 -2.049277824978758034e+01
1.775499999999999901e+01 -1.934579439252335575e+01 -1.911639762107051865e+01
1.776000000000000156e+01 -1.957519116397621062e+01 -1.873406966864909862e+01
1.776500000000000057e+01 -1.835174171622769634e+01 -1.789294817332200438e+01
1.776999999999999957e+01 -1.781648258283771113e+01 -1.766355140186914952e+01
1.777499999999999858e+01 -2.011045029736617806e+01 -1.972812234494477224e+01
1.778000000000000114e+01 -1.881053525913338831e+01 -1.842820730671197182e+01
1.778500000000000014e+01 -1.552251486830924776e+01 -1.506372132540355580e+01
1.778999999999999915e+01 -1.468139337298215175e+01 -1.422259983007646156e+01
1.779500000000000171e+01 -1.307561597281221921e+01 -1.276975361087509242e+01
1.780000000000000071e+01 -1.246389124893796385e+01 -1.200509770603227011e+01
1.780499999999999972e+01 -1.162276975361086784e+01 -8.564146134239582153e+00
1.780999999999999872e+01 -1.016992353440951646e+01 -1.001699235344095129e+01
1.781500000000000128e+01 -9.711129991503822723e+00 -9.252336448598130758e+00
1.782000000000000028e+01 -9.252336448598130758e+00 -9.175870858113839290e+00
1.782499999999999929e+01 -9.252336448598130758e+00 -9.022939677145275894e+00
1.782999999999999829e+01 -7.111299915038230779e+00 -7.417162276975358459e+00
1.783500000000000085e+01 -6.652506372132537038e+00 -6.346644010195409358e+00
1.783999999999999986e+01 -4.817332200509765627e+00 -4.740866610025475936e+00
1.784499999999999886e+01 -4.740866610025475936e+00 -4.358538657604073663e+00
1.785000000000000142e+01 -4.129141886151218799e+00 -3.976210705182653626e+00
1.785500000000000043e+01 -3.670348343245525946e+00 -3.517417162276961218e+00
1.785999999999999943e+01 -1.988105352591318598e+00 -1.911639762107044893e+00
1.786499999999999844e+01 4.587935429056928527e-01 -8.411214953270950145e-01
1.787000000000000099e+01 -6.117247238742571369e-01 -5.352591333899664461e-01
1.787500000000000000e+01 9.940526762956762852e-01 1.529311809685642842e+00
1.787999999999999901e+01 2.141036533559899979e+00 2.905692438402721400e+00
1.788500000000000156e+01 2.982158028887011980e+00 3.288020390824140549e+00
1.789000000000000057e+01 3.288020390824140549e+00 3.440951571792704389e+00
1.789499999999999957e+01 5.276125743415475355e+00 4.740866610025492811e+00
1.789999999999999858e+01 5.658453695836877628e+00 6.346644010195426233e+00
1.790500000000000114e+01 6.346644010195426233e+00 6.040781648258297665e+00
1.791000000000000014e+01 8.793542905692454781e+00 9.022939677145291881e+00
1.791499999999999915e+01 8.028887000849632471e+00 8.258283772302471348e+00
1.792000000000000171e+01 9.787595581988114191e+00 9.328802039082420450e+00
1.792500000000000071e+01 9.099405267629565586e+00 1.016992353440951646e+01
1.792999999999999972e+01 1.047578589634664503e+01 1.093457943925233700e+01
1.793499999999999872e+01 1.116397621070519186e+01 1.208156329651657757e+01
1.794000000000000128e+01 1.108751062022090039e+01 1.078164825828377360e+01
